Category,Repos,file_type,total_size,total_number,perc_size,perc_num
MLOps/ AIOps,tensorflow/tfjs,ad5dbae33d3cb27b7a2821df4695c343c2720cb2465aad4a4d210e60ff378848b7f0110a2eb40fd4a8917e1f3b841e018cb1616499a3b7c4a553ed432976,5803990,2,0.1196,0.0018
MLOps/ AIOps,tensorflow/tfjs,x86_64-linux-gnu-dwp,5752320,2,0.1186,0.0018
MLOps/ AIOps,tensorflow/tfjs,dwp,5752320,2,0.1186,0.0018
MLOps/ AIOps,tensorflow/tfjs,.basic,5408720,2,0.1115,0.0018
MLOps/ AIOps,tensorflow/tfjs,systemd-networkd,3638224,2,0.075,0.0018
MLOps/ AIOps,tensorflow/tfjs,ld,13367072,6,0.2755,0.0054
MLOps/ AIOps,tensorflow/tfjs,.bfd,7140128,4,0.1472,0.0036
MLOps/ AIOps,tensorflow/tfjs,x86_64-linux-gnu-ld,3570064,2,0.0736,0.0018
MLOps/ AIOps,tensorflow/tfjs,.node.1.2,17201606,14,0.3545,0.0126
MLOps/ AIOps,tensorflow/tfjs,f0378c9e95e3e198ef68adc4ffc3318c22ec9e76b32956d834161c6957a050bb4f9367fb62dd6e0a6fdec6589b281ca5cca229e0f529e2a0a7d59c15ba87,3347216,2,0.069,0.0018
MLOps/ AIOps,tensorflow/tfjs,init,3265488,2,0.0673,0.0018
MLOps/ AIOps,tensorflow/tfjs,systemd,6244494,8,0.1287,0.0072
MLOps/ AIOps,tensorflow/tfjs,LC_COLLATE,3035252,2,0.0626,0.0018
MLOps/ AIOps,tensorflow/tfjs,2dbfe3d46678b6ea4416d61abc8f0410f2ef8619cfe9efae164080b8fc80da806b5f180516d661f359c4f1b678b6978aded55af0138d688162e1bf8b061e,3009002,2,0.062,0.0018
MLOps/ AIOps,tensorflow/tfjs,systemd-analyze,2910666,4,0.06,0.0036
MLOps/ AIOps,tensorflow/tfjs,rbash,2337552,2,0.0482,0.0018
MLOps/ AIOps,tensorflow/tfjs,bash,2338252,6,0.0482,0.0054
MLOps/ AIOps,tensorflow/tfjs,iso14651_t1_pinyin,2223076,2,0.0458,0.0018
MLOps/ AIOps,tensorflow/tfjs,x86_64-linux-gnu-g++,2209520,2,0.0455,0.0018
MLOps/ AIOps,tensorflow/tfjs,x86_64-linux-gnu-cpp,2209520,2,0.0455,0.0018
MLOps/ AIOps,tensorflow/tfjs,x86_64-linux-gnu-cpp-8,2209520,2,0.0455,0.0018
MLOps/ AIOps,tensorflow/tfjs,x86_64-linux-gnu-g++-8,2209520,2,0.0455,0.0018
MLOps/ AIOps,tensorflow/tfjs,cpp-8,2209656,4,0.0455,0.0036
MLOps/ AIOps,tensorflow/tfjs,g++-8,2209656,4,0.0455,0.0036
MLOps/ AIOps,tensorflow/tfjs,g++,2209590,4,0.0455,0.0036
MLOps/ AIOps,tensorflow/tfjs,de8f7f5a797d0f95d062dd74444c668f4ca927da2dc3e8dc9046f79ba9d79075f7fc70e56f564401bd9d98a66e9283d0b1cb33bfc47f183a3d703e50fbe8,2055640,2,0.0424,0.0018
MLOps/ AIOps,tensorflow/tfjs,lto-wrapper,1950304,2,0.0402,0.0018
MLOps/ AIOps,tensorflow/tfjs,.fesm.1.2,30098298,28,0.6203,0.0252
MLOps/ AIOps,tensorflow/tfjs,ldconfig,1818210,4,0.0375,0.0036
MLOps/ AIOps,tensorflow/tfjs,bcb517ba449bb91a662adc860dd863673a05d4d2763ea3acd9ae58a390af96def8d24c9959cda05289fa1e0fa27c8335698ecf16f2a77f24a1d0d4c429f3,1805424,2,0.0372,0.0018
MLOps/ AIOps,tensorflow/tfjs,x86_64-linux-gnu-as,1787760,2,0.0368,0.0018
MLOps/ AIOps,tensorflow/tfjs,as,1787760,2,0.0368,0.0018
MLOps/ AIOps,tensorflow/tfjs,systemctl,1763634,4,0.0363,0.0036
MLOps/ AIOps,great-expectations/great_expectations,cache,204681364,1,7.1245,0.0019
MLOps/ AIOps,great-expectations/great_expectations,cache,25857470,1,0.9,0.0019
MLOps/ AIOps,great-expectations/great_expectations,gcc,24105064,1,0.839,0.0019
MLOps/ AIOps,great-expectations/great_expectations,cache,14480577,1,0.504,0.0019
MLOps/ AIOps,great-expectations/great_expectations,.12-1.1.2,13961495,2,0.486,0.0039
MLOps/ AIOps,great-expectations/great_expectations,cache,13694948,1,0.4767,0.0019
MLOps/ AIOps,great-expectations/great_expectations,cache,11985009,1,0.4172,0.0019
MLOps/ AIOps,great-expectations/great_expectations,cache,10473692,1,0.3646,0.0019
MLOps/ AIOps,great-expectations/great_expectations,cache,9357511,1,0.3257,0.0019
MLOps/ AIOps,great-expectations/great_expectations,cache,6486001,1,0.2258,0.0019
MLOps/ AIOps,great-expectations/great_expectations,.12-3.1.2.3,41737895,25,1.4528,0.0483
MLOps/ AIOps,great-expectations/great_expectations,.mgc,16084752,3,0.5599,0.0058
MLOps/ AIOps,great-expectations/great_expectations,cache,3419247,1,0.119,0.0019
MLOps/ AIOps,great-expectations/great_expectations,perl,3202335,2,0.1115,0.0039
MLOps/ AIOps,great-expectations/great_expectations,bin,3201864,1,0.1114,0.0019
MLOps/ AIOps,great-expectations/great_expectations,bin,3113472,1,0.1084,0.0019
MLOps/ AIOps,great-expectations/great_expectations,bin,3113472,1,0.1084,0.0019
MLOps/ AIOps,great-expectations/great_expectations,bin,2876160,1,0.1001,0.0019
MLOps/ AIOps,great-expectations/great_expectations,bin,2876160,1,0.1001,0.0019
MLOps/ AIOps,great-expectations/great_expectations,DOC,2839680,1,0.0988,0.0019
MLOps/ AIOps,great-expectations/great_expectations,.Q16.1.2,4014280,2,0.1397,0.0039
MLOps/ AIOps,great-expectations/great_expectations,cache,2683971,1,0.0934,0.0019
MLOps/ AIOps,great-expectations/great_expectations,cache,2219885,1,0.0773,0.0019
MLOps/ AIOps,great-expectations/great_expectations,DOC,2024814,1,0.0705,0.0019
MLOps/ AIOps,great-expectations/great_expectations,DOC,1811093,1,0.063,0.0019
MLOps/ AIOps,great-expectations/great_expectations,ld,6683536,3,0.2326,0.0058
MLOps/ AIOps,great-expectations/great_expectations,.bfd,3570064,2,0.1243,0.0039
MLOps/ AIOps,great-expectations/great_expectations,bin,1785032,1,0.0621,0.0019
MLOps/ AIOps,great-expectations/great_expectations,/usr/lib/locale/C.UTF-8/LC_COLLATE,1517626,1,0.0528,0.0019
MLOps/ AIOps,great-expectations/great_expectations,cache,1425089,1,0.0496,0.0019
MLOps/ AIOps,great-expectations/great_expectations,cache,1269068,1,0.0442,0.0019
MLOps/ AIOps,great-expectations/great_expectations,cache,1252788,1,0.0436,0.0019
MLOps/ AIOps,great-expectations/great_expectations,.Q16.1.2.3.4,4014280,2,0.1397,0.0039
MLOps/ AIOps,great-expectations/great_expectations,bash,1169126,3,0.0407,0.0058
MLOps/ AIOps,great-expectations/great_expectations,bin,1168776,1,0.0407,0.0019
MLOps/ AIOps,great-expectations/great_expectations,cpp-8,1104828,2,0.0385,0.0039
MLOps/ AIOps,great-expectations/great_expectations,g++-8,1104828,2,0.0385,0.0039
MLOps/ AIOps,great-expectations/great_expectations,g++,1104795,2,0.0385,0.0039
MLOps/ AIOps,great-expectations/great_expectations,bin,1104760,1,0.0385,0.0019
MLOps/ AIOps,great-expectations/great_expectations,bin,1104760,1,0.0385,0.0019
MLOps/ AIOps,great-expectations/great_expectations,bin,1104760,1,0.0385,0.0019
MLOps/ AIOps,great-expectations/great_expectations,bin,1104760,1,0.0385,0.0019
MLOps/ AIOps,great-expectations/great_expectations,cache,1055331,1,0.0367,0.0019
MLOps/ AIOps,great-expectations/great_expectations,gcc,975152,1,0.0339,0.0019
MLOps/ AIOps,great-expectations/great_expectations,cache,915227,1,0.0319,0.0019
MLOps/ AIOps,great-expectations/great_expectations,ldconfig,909105,2,0.0316,0.0039
MLOps/ AIOps,great-expectations/great_expectations,bin,893880,1,0.0311,0.0019
MLOps/ AIOps,great-expectations/great_expectations,bin,893880,1,0.0311,0.0019
MLOps/ AIOps,great-expectations/great_expectations,cache,830059,1,0.0289,0.0019
MLOps/ AIOps,great-expectations/great_expectations,cache,787192,1,0.0274,0.0019
MLOps/ AIOps,microsoft/MLOpsPython,cache,29254757,1,2.2833,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cache,26901224,1,2.0996,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cache,25193610,1,1.9664,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cc1,25215610,4,1.9681,0.0087
MLOps/ AIOps,microsoft/MLOpsPython,gcc,24105064,1,1.8814,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cache,20141233,1,1.572,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,Java,13222432,1,1.032,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cache,10047919,1,0.7842,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cache,8632677,1,0.6738,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,.Private.1.2,22393344,4,1.7478,0.0087
MLOps/ AIOps,microsoft/MLOpsPython,cache,7034410,1,0.549,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cache,6693598,1,0.5224,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cache,3355095,1,0.2619,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,bin,3197768,1,0.2496,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,bin,3197768,1,0.2496,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,Goland,6226944,2,0.486,0.0043
MLOps/ AIOps,microsoft/MLOpsPython,bin,3113472,1,0.243,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,bin,3113472,1,0.243,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,bin,2876160,1,0.2245,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,bin,2876160,1,0.2245,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cache,2328576,1,0.1817,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cache,2275934,1,0.1776,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,.ProgramSynthesis.1.2,1981168,2,0.1546,0.0043
MLOps/ AIOps,microsoft/MLOpsPython,ld,6683536,3,0.5216,0.0065
MLOps/ AIOps,microsoft/MLOpsPython,.bfd,3570064,2,0.2786,0.0043
MLOps/ AIOps,microsoft/MLOpsPython,bin,1785032,1,0.1393,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,.Numerics.1,1659416,2,0.1295,0.0043
MLOps/ AIOps,microsoft/MLOpsPython,/usr/lib/locale/C.UTF-8/LC_COLLATE,1517626,1,0.1185,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cache,1463988,1,0.1143,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cache,1390489,1,0.1085,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cache,1332613,1,0.104,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,.Linq.1.2,3097088,3,0.2417,0.0065
MLOps/ AIOps,microsoft/MLOpsPython,bin,1248208,1,0.0974,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cache,1213839,1,0.0947,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cache,1189770,1,0.0929,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,bash,1168970,2,0.0912,0.0043
MLOps/ AIOps,microsoft/MLOpsPython,bin,1168776,1,0.0912,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cache,1128806,1,0.0881,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,bin,1104760,1,0.0862,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,bin,1104760,1,0.0862,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,bin,1104760,1,0.0862,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,.Reflection.1.2,1161728,6,0.0907,0.013
MLOps/ AIOps,microsoft/MLOpsPython,cache,1028993,1,0.0803,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,gcc,975152,1,0.0761,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,ldconfig,909105,2,0.071,0.0043
MLOps/ AIOps,microsoft/MLOpsPython,cache,897076,1,0.07,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,bin,893880,1,0.0698,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,bin,893880,1,0.0698,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,core,775680,1,0.0605,0.0022
MLOps/ AIOps,microsoft/MLOpsPython,cc,768643,3,0.06,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,28166088,1,0.1247,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,23020168,1,0.1019,0.0065
MLOps/ AIOps,triton-inference-server/server,gcc,22501360,1,0.0996,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,12854400,1,0.0569,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,9573264,1,0.0424,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,8747904,1,0.0387,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,8607600,1,0.0381,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,5589832,1,0.0248,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,5091536,1,0.0225,0.0065
MLOps/ AIOps,triton-inference-server/server,6m,14051184,3,0.0622,0.0194
MLOps/ AIOps,triton-inference-server/server,/opt/onnxruntime/onnxruntime_perf_test,3359360,1,0.0149,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,3152688,1,0.014,0.0065
MLOps/ AIOps,triton-inference-server/server,Goland,6223904,2,0.0276,0.0129
MLOps/ AIOps,triton-inference-server/server,bin,3111952,1,0.0138,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,3111952,1,0.0138,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,2886928,1,0.0128,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,2886928,1,0.0128,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,2675336,1,0.0118,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,2097720,1,0.0093,0.0065
MLOps/ AIOps,triton-inference-server/server,ld,6678944,3,0.0296,0.0194
MLOps/ AIOps,triton-inference-server/server,.bfd,3566992,2,0.0158,0.0129
MLOps/ AIOps,triton-inference-server/server,bin,1783496,1,0.0079,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,1754928,1,0.0078,0.0065
MLOps/ AIOps,triton-inference-server/server,/usr/lib/locale/C.UTF-8/LC_COLLATE,1516558,1,0.0067,0.0065
MLOps/ AIOps,triton-inference-server/server,/usr/local/cuda-11.0/NsightSystems-cli-2020.3.2/target-linux-x64/nsys-launcher,1435168,1,0.0064,0.0065
MLOps/ AIOps,triton-inference-server/server,bash,1113854,3,0.0049,0.0194
MLOps/ AIOps,triton-inference-server/server,bin,1113504,1,0.0049,0.0065
MLOps/ AIOps,triton-inference-server/server,/usr/local/cuda-11.0/NsightSystems-cli-2020.3.2/target-linux-x64/nvgpucs,1060808,1,0.0047,0.0065
MLOps/ AIOps,triton-inference-server/server,.a,61565112,55,0.2726,0.3561
MLOps/ AIOps,triton-inference-server/server,/usr/local/cuda-11.0/NsightSystems-cli-2020.3.2/target-linux-x64/sqlite3,1052296,1,0.0047,0.0065
MLOps/ AIOps,triton-inference-server/server,cpp-7,1047519,2,0.0046,0.0129
MLOps/ AIOps,triton-inference-server/server,g++-7,1047519,2,0.0046,0.0129
MLOps/ AIOps,triton-inference-server/server,bin,1047488,1,0.0046,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,1047488,1,0.0046,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,1047488,1,0.0046,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,1047488,1,0.0046,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,1047488,1,0.0046,0.0065
MLOps/ AIOps,triton-inference-server/server,/sbin/ldconfig.real,1025352,1,0.0045,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,917488,1,0.0041,0.0065
MLOps/ AIOps,triton-inference-server/server,bin,917488,1,0.0041,0.0065
MLOps/ AIOps,triton-inference-server/server,gcc,913720,1,0.004,0.0065
MLOps/ AIOps,triton-inference-server/server,TreeLauncherSubreaper,1563776,2,0.0069,0.0129
MLOps/ AIOps,triton-inference-server/server,rlogin,774662,3,0.0034,0.0194
MLOps/ AIOps,triton-inference-server/server,rsh,826023,4,0.0037,0.0259
MLOps/ AIOps,triton-inference-server/server,c++,772807,3,0.0034,0.0194
MLOps/ AIOps,triton-inference-server/server,cc,768708,3,0.0034,0.0194
MLOps/ AIOps,triton-inference-server/server,ssh,779224,2,0.0035,0.0129
MLOps/ AIOps,triton-inference-server/server,bin,727848,1,0.0032,0.0065
MLOps/ AIOps,triton-inference-server/server,openssl,724104,2,0.0032,0.0129
MLOps/ AIOps,triton-inference-server/server,bin,630880,1,0.0028,0.0065
MLOps/ AIOps,quantumblacklabs/kedro,/opt/google/chrome/chrome,155656936,1,2.4767,0.001
MLOps/ AIOps,quantumblacklabs/kedro,ELF/COFF,130466419,1,2.0759,0.001
MLOps/ AIOps,quantumblacklabs/kedro,docker,167415041,11,2.6638,0.0113
MLOps/ AIOps,quantumblacklabs/kedro,cache,63188291,1,1.0054,0.001
MLOps/ AIOps,quantumblacklabs/kedro,bin,34667000,1,0.5516,0.001
MLOps/ AIOps,quantumblacklabs/kedro,cache,22570606,1,0.3591,0.001
MLOps/ AIOps,quantumblacklabs/kedro,.ja,68422998,2,1.0887,0.0021
MLOps/ AIOps,quantumblacklabs/kedro,gcc,21316032,1,0.3392,0.001
MLOps/ AIOps,quantumblacklabs/kedro,ELF/COFF,20870680,1,0.3321,0.001
MLOps/ AIOps,quantumblacklabs/kedro,cache,20634253,1,0.3283,0.001
MLOps/ AIOps,quantumblacklabs/kedro,bin,18874936,1,0.3003,0.001
MLOps/ AIOps,quantumblacklabs/kedro,cache,14699578,1,0.2339,0.001
MLOps/ AIOps,quantumblacklabs/kedro,cache,13678927,1,0.2176,0.001
MLOps/ AIOps,quantumblacklabs/kedro,cache,12407867,1,0.1974,0.001
MLOps/ AIOps,quantumblacklabs/kedro,cache,10396114,1,0.1654,0.001
MLOps/ AIOps,quantumblacklabs/kedro,bin,10251496,1,0.1631,0.001
MLOps/ AIOps,quantumblacklabs/kedro,cache,9987535,1,0.1589,0.001
MLOps/ AIOps,quantumblacklabs/kedro,bin,9628672,1,0.1532,0.001
MLOps/ AIOps,quantumblacklabs/kedro,ELF/COFF,9554185,1,0.152,0.001
MLOps/ AIOps,quantumblacklabs/kedro,cache,8544171,1,0.1359,0.001
MLOps/ AIOps,quantumblacklabs/kedro,bin,7008696,1,0.1115,0.001
MLOps/ AIOps,quantumblacklabs/kedro,.a,407961158,227,6.4911,0.2338
MLOps/ AIOps,quantumblacklabs/kedro,.internal.1.2.3,6592462,2,0.1049,0.0021
MLOps/ AIOps,quantumblacklabs/kedro,bin,6120256,1,0.0974,0.001
MLOps/ AIOps,quantumblacklabs/kedro,cache,6061613,1,0.0964,0.001
MLOps/ AIOps,quantumblacklabs/kedro,cache,5969011,1,0.095,0.001
MLOps/ AIOps,quantumblacklabs/kedro,.mgc,14652336,3,0.2331,0.0031
MLOps/ AIOps,quantumblacklabs/kedro,bin,4751184,1,0.0756,0.001
MLOps/ AIOps,quantumblacklabs/kedro,cache,4609185,1,0.0733,0.001
MLOps/ AIOps,quantumblacklabs/kedro,.sym,22306761,2,0.3549,0.0021
MLOps/ AIOps,quantumblacklabs/kedro,cache,4310493,1,0.0686,0.001
MLOps/ AIOps,quantumblacklabs/kedro,PEP,4153000,1,0.0661,0.001
MLOps/ AIOps,quantumblacklabs/kedro,/usr/share/icons/Adwaita/cursors/08e8e1c95fe2fc01f976f1e063a24ccd,4146256,1,0.066,0.001
MLOps/ AIOps,quantumblacklabs/kedro,/usr/share/icons/Adwaita/cursors/wait,4146256,1,0.066,0.001
MLOps/ AIOps,quantumblacklabs/kedro,/usr/share/icons/Adwaita/cursors/3ecb610c1bf2410f44200f48c40d3599,4146256,1,0.066,0.001
MLOps/ AIOps,quantumblacklabs/kedro,/usr/share/icons/Adwaita/cursors/left_ptr_watch,4146256,1,0.066,0.001
MLOps/ AIOps,quantumblacklabs/kedro,/usr/share/icons/Adwaita/cursors/progress,4146256,1,0.066,0.001
MLOps/ AIOps,quantumblacklabs/kedro,bin,3953824,1,0.0629,0.001
MLOps/ AIOps,quantumblacklabs/kedro,/opt/google/chrome/nacl_irt_x86_64.nexe,3802672,1,0.0605,0.001
MLOps/ AIOps,quantumblacklabs/kedro,bin,3109336,1,0.0495,0.001
MLOps/ AIOps,quantumblacklabs/kedro,bin,2884312,1,0.0459,0.001
MLOps/ AIOps,quantumblacklabs/kedro,bin,2884312,1,0.0459,0.001
MLOps/ AIOps,quantumblacklabs/kedro,.Q16.1.2,4026416,2,0.0641,0.0021
MLOps/ AIOps,quantumblacklabs/kedro,x86_64-conda_cos6-linux-gnu-ld,8129880,3,0.1294,0.0031
MLOps/ AIOps,quantumblacklabs/kedro,/opt/google/chrome/nacl_helper,2654568,1,0.0422,0.001
MLOps/ AIOps,quantumblacklabs/kedro,ELF/COFF,2392987,1,0.0381,0.001
MLOps/ AIOps,quantumblacklabs/kedro,cache,2276607,1,0.0362,0.001
MLOps/ AIOps,quantumblacklabs/kedro,cache,2275934,1,0.0362,0.001
MLOps/ AIOps,quantumblacklabs/kedro,.wkt,4517838,7,0.0719,0.0072
MLOps/ AIOps,quantumblacklabs/kedro,cache,2109475,1,0.0336,0.001
