Image,RepoTag,config_size,config_digest,created,created_by,empty_layer,comments
gnina/gnina,latest,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,2021-01-12T20:47:05.050756967Z,RUN /bin/sh -c apt-get update && apt-get install -y --no-install-recommends     cuda-libraries-$CUDA_PKG_VERSION     cuda-npp-$CUDA_PKG_VERSION     cuda-nvtx-$CUDA_PKG_VERSION     libcublas10=10.2.2.89-1     libnccl2=$NCCL_VERSION-1+cuda10.2     && apt-mark hold libnccl2     && rm -rf /var/lib/apt/lists/* # buildkit,,buildkit.dockerfile.v0
gnina/gnina,latest,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,2021-01-12T20:55:52.875358294Z,LABEL maintainer=NVIDIA CORPORATION <cudatools@nvidia.com>,True,buildkit.dockerfile.v0
gnina/gnina,latest,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,2021-01-12T20:55:52.875358294Z,ENV NCCL_VERSION=2.8.3,True,buildkit.dockerfile.v0
gnina/gnina,latest,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,2021-01-12T20:55:52.875358294Z,RUN /bin/sh -c apt-get update && apt-get install -y --no-install-recommends     cuda-nvml-dev-$CUDA_PKG_VERSION     cuda-command-line-tools-$CUDA_PKG_VERSION     cuda-nvprof-$CUDA_PKG_VERSION     cuda-npp-dev-$CUDA_PKG_VERSION     cuda-libraries-dev-$CUDA_PKG_VERSION     cuda-minimal-build-$CUDA_PKG_VERSION     libcublas-dev=10.2.2.89-1     libnccl-dev=2.8.3-1+cuda10.2     && apt-mark hold libnccl-dev     && rm -rf /var/lib/apt/lists/* # buildkit,,buildkit.dockerfile.v0
gnina/gnina,latest,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,2021-01-12T20:55:52.875358294Z,ENV LIBRARY_PATH=/usr/local/cuda/lib64/stubs,True,buildkit.dockerfile.v0
gnina/gnina,latest,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,2021-01-12T20:57:11.851211461Z,LABEL maintainer=NVIDIA CORPORATION <cudatools@nvidia.com>,True,buildkit.dockerfile.v0
gnina/gnina,latest,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,2021-01-12T20:57:11.851211461Z,ENV CUDNN_VERSION=7.6.5.32,True,buildkit.dockerfile.v0
gnina/gnina,latest,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,2021-01-12T20:57:11.851211461Z,LABEL com.nvidia.cudnn.version=7.6.5.32,True,buildkit.dockerfile.v0
gnina/gnina,latest,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,2021-01-12T20:57:11.851211461Z,RUN /bin/sh -c apt-get update && apt-get install -y --no-install-recommends     libcudnn7=$CUDNN_VERSION-1+cuda10.2     libcudnn7-dev=$CUDNN_VERSION-1+cuda10.2     && apt-mark hold libcudnn7 &&     rm -rf /var/lib/apt/lists/* # buildkit,,buildkit.dockerfile.v0
gnina/gnina,latest,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,2021-03-23T16:27:22.299649384Z,/bin/sh -c #(nop) WORKDIR /root,True,
gnina/gnina,latest,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,2021-03-23T16:30:04.030805498Z,/bin/sh -c apt update ; apt upgrade -y ; apt-get -y install build-essential git wget libboost-all-dev libeigen3-dev libgoogle-glog-dev libprotobuf-dev protobuf-compiler libhdf5-dev libatlas-base-dev python3-dev librdkit-dev python3-numpy python3-pip python3-pytest,,
gnina/gnina,latest,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,2021-03-23T16:32:01.381728901Z,/bin/sh -c wget https://github.com/Kitware/CMake/releases/download/v3.18.6/cmake-3.18.6-Linux-x86_64.tar.gz;     tar xzf cmake-3.18.6-Linux-x86_64.tar.gz;     cp cmake-3.18.6-Linux-x86_64/bin/* /usr/local/bin;     cp -r cmake-3.18.6-Linux-x86_64/share/cmake-3.18 /usr/local/share/,,
gnina/gnina,latest,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,2021-03-23T16:34:24.546106611Z,/bin/sh -c git clone https://github.com/openbabel/openbabel.git;     cd openbabel; git checkout openbabel-3-1-1; mkdir build; cd build;      cmake -DWITH_MAEPARSER=OFF -DWITH_COORDGEN=OFF ..;      make -j4; make install,,
gnina/gnina,latest,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,2021-03-23T16:53:41.263002627Z,/bin/sh -c git clone https://github.com/gnina/gnina.git;     cd gnina; mkdir build; cd build;     cmake .. ;    make -j4 ; make install,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-01-25T18:22:16.12695465Z,/bin/sh -c #(nop) ADD file:636a7d1b374fb6ccd672a92e56b1e811652a0bf56d64a2d08282850110db548f in / ,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-01-25T18:22:22.623825913Z,"/bin/sh -c set -xe 		&& echo '#!/bin/sh' > /usr/sbin/policy-rc.d 	&& echo 'exit 101' >> /usr/sbin/policy-rc.d 	&& chmod +x /usr/sbin/policy-rc.d 		&& dpkg-divert --local --rename --add /sbin/initctl 	&& cp -a /usr/sbin/policy-rc.d /sbin/initctl 	&& sed -i 's/^exit.*/exit 0/' /sbin/initctl 		&& echo 'force-unsafe-io' > /etc/dpkg/dpkg.cfg.d/docker-apt-speedup 		&& echo 'DPkg::Post-Invoke { ""rm -f /var/cache/apt/archives/*.deb /var/cache/apt/archives/partial/*.deb /var/cache/apt/*.bin || true""; };' > /etc/apt/apt.conf.d/docker-clean 	&& echo 'APT::Update::Post-Invoke { ""rm -f /var/cache/apt/archives/*.deb /var/cache/apt/archives/partial/*.deb /var/cache/apt/*.bin || true""; };' >> /etc/apt/apt.conf.d/docker-clean 	&& echo 'Dir::Cache::pkgcache """"; Dir::Cache::srcpkgcache """";' >> /etc/apt/apt.conf.d/docker-clean 		&& echo 'Acquire::Languages ""none"";' > /etc/apt/apt.conf.d/docker-no-languages 		&& echo 'Acquire::GzipIndexes ""true""; Acquire::CompressionTypes::Order:: ""gz"";' > /etc/apt/apt.conf.d/docker-gzip-indexes 		&& echo 'Apt::AutoRemove::SuggestsImportant ""false"";' > /etc/apt/apt.conf.d/docker-autoremove-suggests",,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-01-25T18:22:23.367192156Z,/bin/sh -c rm -rf /var/lib/apt/lists/*,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-01-25T18:22:34.168026651Z,/bin/sh -c sed -i 's/^#\s*\(deb.*universe\)$/\1/g' /etc/apt/sources.list,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-01-25T18:22:34.94003877Z,/bin/sh -c mkdir -p /run/systemd && echo 'docker' > /run/systemd/container,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-01-25T18:22:45.064079163Z,"/bin/sh -c #(nop)  CMD [""/bin/bash""]",True,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:29:21.98993246Z,/bin/sh -c #(nop)  ENV ROOT_PROJECT=/var/machine-learning,True,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:29:22.469486206Z,/bin/sh -c #(nop)  ENV ENVIRONMENT=docker,True,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:29:23.569596733Z,/bin/sh -c #(nop)  ENV ENVIRONMENT_DIR=/var/machine-learning/puppet/environment/docker,True,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:29:25.071040003Z,/bin/sh -c mkdir -p /var/machine-learning/log,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:29:25.876411073Z,/bin/sh -c mkdir -p /var/machine-learning/puppet,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:29:26.823494936Z,/bin/sh -c mkdir -p /var/machine-learning/hiera,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:29:28.000293297Z,/bin/sh -c #(nop) COPY dir:cbf3d22eac3faa542c83544ab02458c94f2294fcad29f93d626f176b353ee5af in /var/machine-learning/puppet ,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:29:29.000509568Z,/bin/sh -c #(nop) COPY dir:c280c67aa5526a023a3e8c65acd48786073ca9868a88382df5c01ffd2175e3b1 in /var/machine-learning/hiera ,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:29:40.863376278Z,/bin/sh -c apt-get -y update,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:30:01.454835534Z,/bin/sh -c apt-get -y install git=1:1.9.1-1ubuntu0.7,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:30:06.040102063Z,/bin/sh -c apt-get -y install wget=1.15-1ubuntu1.14.04*,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:31:11.333822661Z,/bin/sh -c apt-get -y install python-pip=1.5.4-1ubuntu4,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:31:12.714648759Z,/bin/sh -c wget https://apt.puppetlabs.com/puppetlabs-release-pc1-trusty.deb,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:31:14.329291599Z,/bin/sh -c dpkg -i puppetlabs-release-pc1-trusty.deb,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:31:20.6729135Z,/bin/sh -c apt-get -y update,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:31:38.1003451Z,/bin/sh -c apt-get -y install puppet-agent,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:31:47.439633184Z,/bin/sh -c apt-get -y install rubygems-integration=1.5,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:31:53.352493578Z,/bin/sh -c gem install semantic_puppet -v 0.1.0,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:32:21.410545983Z,/bin/sh -c gem install puppet_forge -v 2.2.5,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:32:47.564493681Z,/bin/sh -c gem install r10k -v 2.5.5,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:32:49.393235983Z,/bin/sh -c mkdir -p $ENVIRONMENT_DIR/modules_contrib/,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:33:08.48907843Z,/bin/sh -c PUPPETFILE=$ENVIRONMENT_DIR/Puppetfile PUPPETFILE_DIR=$ENVIRONMENT_DIR/modules_contrib/ r10k puppetfile install,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:34:41.806340001Z,/bin/sh -c /opt/puppetlabs/bin/puppet apply $ENVIRONMENT_DIR/modules/package/manifests/init.pp --modulepath=$ENVIRONMENT_DIR/modules_contrib:$ENVIRONMENT_DIR/modules --confdir=$ROOT_PROJECT/hiera/test,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T21:34:55.08510808Z,/bin/sh -c /opt/puppetlabs/bin/puppet apply $ENVIRONMENT_DIR/modules/system/manifests/init.pp --modulepath=$ENVIRONMENT_DIR/modules_contrib:$ENVIRONMENT_DIR/modules --confdir=$ROOT_PROJECT/hiera/test,,
jeff1evesque/ml-default,1.0,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,2018-03-03T22:22:39.470623156Z,/bin/bash,True,update 'ml-default' to latest
blueoil/blueoil,latest,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,2021-03-25T22:32:58.817886156Z,/bin/sh -c #(nop) ADD file:e80ae8d359b484dac5346f98c549abc694e1d0c87e1d9753d495aed4d9c8b2b3 in / ,,
blueoil/blueoil,latest,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,2021-03-25T22:32:59.983827209Z,"/bin/sh -c set -xe 		&& echo '#!/bin/sh' > /usr/sbin/policy-rc.d 	&& echo 'exit 101' >> /usr/sbin/policy-rc.d 	&& chmod +x /usr/sbin/policy-rc.d 		&& dpkg-divert --local --rename --add /sbin/initctl 	&& cp -a /usr/sbin/policy-rc.d /sbin/initctl 	&& sed -i 's/^exit.*/exit 0/' /sbin/initctl 		&& echo 'force-unsafe-io' > /etc/dpkg/dpkg.cfg.d/docker-apt-speedup 		&& echo 'DPkg::Post-Invoke { ""rm -f /var/cache/apt/archives/*.deb /var/cache/apt/archives/partial/*.deb /var/cache/apt/*.bin || true""; };' > /etc/apt/apt.conf.d/docker-clean 	&& echo 'APT::Update::Post-Invoke { ""rm -f /var/cache/apt/archives/*.deb /var/cache/apt/archives/partial/*.deb /var/cache/apt/*.bin || true""; };' >> /etc/apt/apt.conf.d/docker-clean 	&& echo 'Dir::Cache::pkgcache """"; Dir::Cache::srcpkgcache """";' >> /etc/apt/apt.conf.d/docker-clean 		&& echo 'Acquire::Languages ""none"";' > /etc/apt/apt.conf.d/docker-no-languages 		&& echo 'Acquire::GzipIndexes ""true""; Acquire::CompressionTypes::Order:: ""gz"";' > /etc/apt/apt.conf.d/docker-gzip-indexes 		&& echo 'Apt::AutoRemove::SuggestsImportant ""false"";' > /etc/apt/apt.conf.d/docker-autoremove-suggests",,
blueoil/blueoil,latest,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,2021-03-25T22:33:00.959783272Z,"/bin/sh -c [ -z ""$(apt-get indextargets)"" ]",True,
blueoil/blueoil,latest,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,2021-03-25T22:33:01.951286663Z,/bin/sh -c mkdir -p /run/systemd && echo 'docker' > /run/systemd/container,,
blueoil/blueoil,latest,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,2021-03-25T22:33:02.159055896Z,"/bin/sh -c #(nop)  CMD [""/bin/bash""]",True,
blueoil/blueoil,latest,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,2021-04-20T03:31:55.395716424Z,LABEL maintainer=NVIDIA CORPORATION <cudatools@nvidia.com>,True,buildkit.dockerfile.v0
blueoil/blueoil,latest,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,2021-04-20T03:31:55.395716424Z,"RUN /bin/sh -c apt-get update && apt-get install -y --no-install-recommends     gnupg2 curl ca-certificates &&     curl -fsSL https://developer.download.nvidia.com/compute/cuda/repos/ubuntu1804/x86_64/7fa2af80.pub | apt-key add - &&     echo ""deb https://developer.download.nvidia.com/compute/cuda/repos/ubuntu1804/x86_64 /"" > /etc/apt/sources.list.d/cuda.list &&     echo ""deb https://developer.download.nvidia.com/compute/machine-learning/repos/ubuntu1804/x86_64 /"" > /etc/apt/sources.list.d/nvidia-ml.list &&     apt-get purge --autoremove -y curl     && rm -rf /var/lib/apt/lists/* # buildkit",,buildkit.dockerfile.v0
blueoil/blueoil,latest,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,2021-04-20T03:31:55.395716424Z,ENV CUDA_VERSION=10.0.130,True,buildkit.dockerfile.v0
blueoil/blueoil,latest,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,2021-04-20T03:31:55.395716424Z,ENV CUDA_PKG_VERSION=10-0=10.0.130-1,True,buildkit.dockerfile.v0
blueoil/blueoil,latest,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,2021-04-20T07:25:19.545432644Z,RUN /bin/sh -c apt-get update && apt-get install -y --no-install-recommends     cuda-cudart-$CUDA_PKG_VERSION     cuda-compat-10-0     && ln -s cuda-10.0 /usr/local/cuda &&     rm -rf /var/lib/apt/lists/* # buildkit,,buildkit.dockerfile.v0
blueoil/blueoil,latest,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,2021-04-20T07:25:19.555917772Z,"RUN /bin/sh -c echo ""/usr/local/nvidia/lib"" >> /etc/ld.so.conf.d/nvidia.conf &&     echo ""/usr/local/nvidia/lib64"" >> /etc/ld.so.conf.d/nvidia.conf # buildkit",,buildkit.dockerfile.v0
blueoil/blueoil,latest,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,2021-04-20T07:25:19.555917772Z,ENV PATH=/usr/local/nvidia/bin:/usr/local/cuda/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin,True,buildkit.dockerfile.v0
blueoil/blueoil,latest,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,2021-04-20T07:25:19.555917772Z,ENV LD_LIBRARY_PATH=/usr/local/nvidia/lib:/usr/local/nvidia/lib64,True,buildkit.dockerfile.v0
blueoil/blueoil,latest,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,2021-04-20T07:25:19.56980083Z,COPY NGC-DL-CONTAINER-LICENSE / # buildkit,,buildkit.dockerfile.v0
blueoil/blueoil,latest,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,2021-04-20T07:25:19.56980083Z,ENV NVIDIA_VISIBLE_DEVICES=all,True,buildkit.dockerfile.v0
blueoil/blueoil,latest,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,2021-04-20T07:25:19.56980083Z,"ENV NVIDIA_DRIVER_CAPABILITIES=compute,utility",True,buildkit.dockerfile.v0
