Image,RepoTag,config_size,config_digest,created,created_by,empty_layer,comments
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T15:23:16.847116604Z,"|9 CTO_CUDA11_APT_XTRA= CTO_CUDA_APT= CTO_DNN_ARCH=6.0,6.1,7.0,7.5,8.0,8.6 CTO_TENSORFLOW_VERSION=2.4.1 CTO_TF_CUDNN=no CTO_TF_NUMPY=numpy<1.20.0 CTO_TF_OPT=v2 LATEST_BAZEL=3.7.2 LATEST_BAZELISK=1.7.4 /bin/sh -c apt-get install -y --no-install-recommends     doxygen     file     gfortran     gnupg     gstreamer1.0-plugins-good     imagemagick     libatk-adaptor     libatlas-base-dev     libavcodec-dev     libavformat-dev     libavutil-dev     libboost-all-dev     libcanberra-gtk-module     libdc1394-22-dev     libeigen3-dev     libfaac-dev     libfreetype6-dev     libgflags-dev     libglew-dev     libglu1-mesa     libglu1-mesa-dev     libgoogle-glog-dev     libgphoto2-dev     libgstreamer1.0-dev     libgstreamer-plugins-bad1.0-0     libgstreamer-plugins-base1.0-dev     libgtk2.0-dev     libgtk-3-dev     libhdf5-dev     libhdf5-serial-dev     libjpeg-dev     liblapack-dev     libmp3lame-dev     libopenblas-dev     libopencore-amrnb-dev     libopencore-amrwb-dev     libopenjp2-7-dev     libopenjp2-tools     libpng-dev     libpostproc-dev     libprotobuf-dev     libswscale-dev     libtbb2     libtbb-dev     libtheora-dev     libtiff5-dev     libv4l-dev     libvorbis-dev     libx264-dev     libxi-dev     libxine2-dev     libxmu-dev     libxvidcore-dev     libzmq3-dev     v4l-utils     x11-apps     x264     yasm   && apt-get clean",,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T15:23:20.940141704Z,"|9 CTO_CUDA11_APT_XTRA= CTO_CUDA_APT= CTO_DNN_ARCH=6.0,6.1,7.0,7.5,8.0,8.6 CTO_TENSORFLOW_VERSION=2.4.1 CTO_TF_CUDNN=no CTO_TF_NUMPY=numpy<1.20.0 CTO_TF_OPT=v2 LATEST_BAZEL=3.7.2 LATEST_BAZELISK=1.7.4 /bin/sh -c pip3 install -U   Pillow   lxml   && rm -rf /root/.cache/pip",,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T15:23:21.024658726Z,/bin/sh -c #(nop)  ARG CTO_OPENCV_VERSION,True,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T15:23:21.080598931Z,/bin/sh -c #(nop)  ARG CTO_NUMPROC=1,True,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T15:23:21.14100143Z,/bin/sh -c #(nop)  ARG CTO_CUDA_BUILD,True,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T16:08:43.483122777Z,"|12 CTO_CUDA11_APT_XTRA= CTO_CUDA_APT= CTO_CUDA_BUILD=-D WITH_CUDA=ON -D CUDA_TOOLKIT_ROOT_DIR=/usr/local/cuda -D CMAKE_LIBRARY_PATH=/usr/local/cuda/lib64/stubs -D CUDA_FAST_MATH=1 -D WITH_CUBLAS=1 -DCUDA_ARCH_BIN=6.0,6.1,7.0,7.5,8.0,8.6 -D WITH_NVCUVID=ON CTO_DNN_ARCH=6.0,6.1,7.0,7.5,8.0,8.6 CTO_NUMPROC=32 CTO_OPENCV_VERSION=4.5.1 CTO_TENSORFLOW_VERSION=2.4.1 CTO_TF_CUDNN=no CTO_TF_NUMPY=numpy<1.20.0 CTO_TF_OPT=v2 LATEST_BAZEL=3.7.2 LATEST_BAZELISK=1.7.4 /bin/sh -c mkdir -p /usr/local/src/opencv /usr/local/src/opencv_contrib   && cd /usr/local/src   && wget -q --no-check-certificate https://github.com/opencv/opencv/archive/${CTO_OPENCV_VERSION}.tar.gz -O - | tar --strip-components=1 -xz -C /usr/local/src/opencv   && wget -q --no-check-certificate https://github.com/opencv/opencv_contrib/archive/${CTO_OPENCV_VERSION}.tar.gz -O - | tar --strip-components=1 -xz -C /usr/local/src/opencv_contrib   && mkdir -p /usr/local/src/opencv/build   && cd /usr/local/src/opencv/build   && time cmake     -DBUILD_DOCS=OFF     -DBUILD_EXAMPLES=OFF     -DBUILD_PERF_TESTS=OFF     -DBUILD_TESTS=OFF     -DBUILD_opencv_python2=OFF     -DBUILD_opencv_python3=ON     -DCMAKE_BUILD_TYPE=Release     -DCMAKE_INSTALL_PREFIX=/usr/local/     -DCMAKE_INSTALL_TYPE=Release     -DENABLE_FAST_MATH=1     -DFORCE_VTK=ON     -DINSTALL_C_EXAMPLES=OFF     -DINSTALL_PYTHON_EXAMPLES=OFF     -DOPENCV_EXTRA_MODULES_PATH=/usr/local/src/opencv_contrib/modules     -DOPENCV_GENERATE_PKGCONFIG=ON     -DWITH_CSTRIPES=ON     -DWITH_EIGEN=ON     -DWITH_GDAL=ON     -DWITH_GSTREAMER=ON     -DWITH_GSTREAMER_0_10=OFF     -DWITH_GTK=ON     -DWITH_IPP=ON     -DWITH_OPENCL=ON     -DWITH_OPENMP=ON     -DWITH_TBB=ON     -DWITH_V4L=ON     -DWITH_WEBP=ON     -DWITH_XINE=ON     ${CTO_CUDA_BUILD}     ..   && time make -j${CTO_NUMPROC} install   && sh -c 'echo ""/usr/local/lib"" >> /etc/ld.so.conf.d/opencv.conf'   && ldconfig   && rm -rf /usr/local/src/opencv /usr/local/src/opencv_contrib",,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T16:09:19.279175561Z,"|12 CTO_CUDA11_APT_XTRA= CTO_CUDA_APT= CTO_CUDA_BUILD=-D WITH_CUDA=ON -D CUDA_TOOLKIT_ROOT_DIR=/usr/local/cuda -D CMAKE_LIBRARY_PATH=/usr/local/cuda/lib64/stubs -D CUDA_FAST_MATH=1 -D WITH_CUBLAS=1 -DCUDA_ARCH_BIN=6.0,6.1,7.0,7.5,8.0,8.6 -D WITH_NVCUVID=ON CTO_DNN_ARCH=6.0,6.1,7.0,7.5,8.0,8.6 CTO_NUMPROC=32 CTO_OPENCV_VERSION=4.5.1 CTO_TENSORFLOW_VERSION=2.4.1 CTO_TF_CUDNN=no CTO_TF_NUMPY=numpy<1.20.0 CTO_TF_OPT=v2 LATEST_BAZEL=3.7.2 LATEST_BAZELISK=1.7.4 /bin/sh -c pip3 install -U   autovizwidget   ipython   jupyter   matplotlib   moviepy   notebook   pandas   scikit-image   scikit-learn   && rm -rf /root/.cache/pip",,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T16:09:20.445663261Z,/bin/sh -c #(nop)  ARG CTO_TF_KERAS,True,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T16:09:22.158080168Z,"|13 CTO_CUDA11_APT_XTRA= CTO_CUDA_APT= CTO_CUDA_BUILD=-D WITH_CUDA=ON -D CUDA_TOOLKIT_ROOT_DIR=/usr/local/cuda -D CMAKE_LIBRARY_PATH=/usr/local/cuda/lib64/stubs -D CUDA_FAST_MATH=1 -D WITH_CUBLAS=1 -DCUDA_ARCH_BIN=6.0,6.1,7.0,7.5,8.0,8.6 -D WITH_NVCUVID=ON CTO_DNN_ARCH=6.0,6.1,7.0,7.5,8.0,8.6 CTO_NUMPROC=32 CTO_OPENCV_VERSION=4.5.1 CTO_TENSORFLOW_VERSION=2.4.1 CTO_TF_CUDNN=no CTO_TF_KERAS=keras CTO_TF_NUMPY=numpy<1.20.0 CTO_TF_OPT=v2 LATEST_BAZEL=3.7.2 LATEST_BAZELISK=1.7.4 /bin/sh -c pip3 install ${CTO_TF_KERAS}   && rm -rf /root/.cache/pip",,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T16:09:22.227199108Z,/bin/sh -c #(nop)  ARG CTO_PYTORCH,True,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T16:10:06.17994114Z,"|14 CTO_CUDA11_APT_XTRA= CTO_CUDA_APT= CTO_CUDA_BUILD=-D WITH_CUDA=ON -D CUDA_TOOLKIT_ROOT_DIR=/usr/local/cuda -D CMAKE_LIBRARY_PATH=/usr/local/cuda/lib64/stubs -D CUDA_FAST_MATH=1 -D WITH_CUBLAS=1 -DCUDA_ARCH_BIN=6.0,6.1,7.0,7.5,8.0,8.6 -D WITH_NVCUVID=ON CTO_DNN_ARCH=6.0,6.1,7.0,7.5,8.0,8.6 CTO_NUMPROC=32 CTO_OPENCV_VERSION=4.5.1 CTO_PYTORCH=torch==1.7.1+cu110 torchvision==0.8.2+cu110 torchaudio===0.7.2 -f https://download.pytorch.org/whl/torch_stable.html CTO_TENSORFLOW_VERSION=2.4.1 CTO_TF_CUDNN=no CTO_TF_KERAS=keras CTO_TF_NUMPY=numpy<1.20.0 CTO_TF_OPT=v2 LATEST_BAZEL=3.7.2 LATEST_BAZELISK=1.7.4 /bin/sh -c pip3 install ${CTO_PYTORCH}   && rm -rf /root/.cache/pip",,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T16:10:09.411282298Z,"|14 CTO_CUDA11_APT_XTRA= CTO_CUDA_APT= CTO_CUDA_BUILD=-D WITH_CUDA=ON -D CUDA_TOOLKIT_ROOT_DIR=/usr/local/cuda -D CMAKE_LIBRARY_PATH=/usr/local/cuda/lib64/stubs -D CUDA_FAST_MATH=1 -D WITH_CUBLAS=1 -DCUDA_ARCH_BIN=6.0,6.1,7.0,7.5,8.0,8.6 -D WITH_NVCUVID=ON CTO_DNN_ARCH=6.0,6.1,7.0,7.5,8.0,8.6 CTO_NUMPROC=32 CTO_OPENCV_VERSION=4.5.1 CTO_PYTORCH=torch==1.7.1+cu110 torchvision==0.8.2+cu110 torchaudio===0.7.2 -f https://download.pytorch.org/whl/torch_stable.html CTO_TENSORFLOW_VERSION=2.4.1 CTO_TF_CUDNN=no CTO_TF_KERAS=keras CTO_TF_NUMPY=numpy<1.20.0 CTO_TF_OPT=v2 LATEST_BAZEL=3.7.2 LATEST_BAZELISK=1.7.4 /bin/sh -c jupyter nbextension enable --py --sys-prefix widgetsnbextension",,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T16:10:09.500163043Z,/bin/sh -c #(nop) COPY file:0cd988bf31426a7278c1af0294d4df967d7ceabf0e58275ab6c076dab93eac17 in /tmp/ ,,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T16:10:10.092531796Z,"|14 CTO_CUDA11_APT_XTRA= CTO_CUDA_APT= CTO_CUDA_BUILD=-D WITH_CUDA=ON -D CUDA_TOOLKIT_ROOT_DIR=/usr/local/cuda -D CMAKE_LIBRARY_PATH=/usr/local/cuda/lib64/stubs -D CUDA_FAST_MATH=1 -D WITH_CUBLAS=1 -DCUDA_ARCH_BIN=6.0,6.1,7.0,7.5,8.0,8.6 -D WITH_NVCUVID=ON CTO_DNN_ARCH=6.0,6.1,7.0,7.5,8.0,8.6 CTO_NUMPROC=32 CTO_OPENCV_VERSION=4.5.1 CTO_PYTORCH=torch==1.7.1+cu110 torchvision==0.8.2+cu110 torchaudio===0.7.2 -f https://download.pytorch.org/whl/torch_stable.html CTO_TENSORFLOW_VERSION=2.4.1 CTO_TF_CUDNN=no CTO_TF_KERAS=keras CTO_TF_NUMPY=numpy<1.20.0 CTO_TF_OPT=v2 LATEST_BAZEL=3.7.2 LATEST_BAZELISK=1.7.4 /bin/sh -c chmod +x /tmp/tf_info.sh   && touch /.within_container",,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T16:10:10.579246878Z,"|14 CTO_CUDA11_APT_XTRA= CTO_CUDA_APT= CTO_CUDA_BUILD=-D WITH_CUDA=ON -D CUDA_TOOLKIT_ROOT_DIR=/usr/local/cuda -D CMAKE_LIBRARY_PATH=/usr/local/cuda/lib64/stubs -D CUDA_FAST_MATH=1 -D WITH_CUBLAS=1 -DCUDA_ARCH_BIN=6.0,6.1,7.0,7.5,8.0,8.6 -D WITH_NVCUVID=ON CTO_DNN_ARCH=6.0,6.1,7.0,7.5,8.0,8.6 CTO_NUMPROC=32 CTO_OPENCV_VERSION=4.5.1 CTO_PYTORCH=torch==1.7.1+cu110 torchvision==0.8.2+cu110 torchaudio===0.7.2 -f https://download.pytorch.org/whl/torch_stable.html CTO_TENSORFLOW_VERSION=2.4.1 CTO_TF_CUDNN=no CTO_TF_KERAS=keras CTO_TF_NUMPY=numpy<1.20.0 CTO_TF_OPT=v2 LATEST_BAZEL=3.7.2 LATEST_BAZELISK=1.7.4 /bin/sh -c mkdir /dmc",,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T16:10:10.644373483Z,/bin/sh -c #(nop) WORKDIR /dmc,True,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T16:10:10.706773834Z,"/bin/sh -c #(nop)  CMD [""/bin/sh"" ""-c"" ""bash""]",True,
datamachines/cuda_tensorflow_opencv,11.2.0_2.4.1_4.5.1-20210211,26117,sha256:530ac23e7a10888500f93594fcaf7eebff54c62e8a136cdd3189b8b517d7cd6c,2021-02-17T16:10:10.768078164Z,/bin/sh -c #(nop)  LABEL Author=Data Machines Corp <help@datamachines.io>,True,
freediscovery/freediscovery,latest,4956,sha256:e07a7138380a40546b96a629c77e14fb5945ba691275383b00e9065fa3aec6c4,2017-09-13T08:42:15.265024341Z,/bin/sh -c #(nop) ADD file:240ed8d95c0f51cf9dbb7c83f7a0af7e37ee15c7449b864e8770a65f3e771b86 in / ,,
freediscovery/freediscovery,latest,4956,sha256:e07a7138380a40546b96a629c77e14fb5945ba691275383b00e9065fa3aec6c4,2017-09-13T08:42:15.558951464Z,"/bin/sh -c #(nop)  CMD [""bash""]",True,
freediscovery/freediscovery,latest,4956,sha256:e07a7138380a40546b96a629c77e14fb5945ba691275383b00e9065fa3aec6c4,2017-10-16T08:47:26.32606936Z,/bin/sh -c apt-get update && apt-get install -y locales,,
freediscovery/freediscovery,latest,4956,sha256:e07a7138380a40546b96a629c77e14fb5945ba691275383b00e9065fa3aec6c4,2017-10-16T08:47:27.734550397Z,/bin/sh -c #(nop)  ENV LANGUAGE=en_US.UTF-8 LANG=en_US.UTF-8 LC_ALL=en_US.UTF-8,True,
freediscovery/freediscovery,latest,4956,sha256:e07a7138380a40546b96a629c77e14fb5945ba691275383b00e9065fa3aec6c4,2017-10-16T08:47:30.303984838Z,/bin/sh -c sed -i 's/^# *\(en_US.UTF-8\)/\1/' /etc/locale.gen && locale-gen,,
freediscovery/freediscovery,latest,4956,sha256:e07a7138380a40546b96a629c77e14fb5945ba691275383b00e9065fa3aec6c4,2017-10-16T08:48:19.469782953Z,/bin/sh -c apt-get install -y wget git bash make bzip2 supervisor,,
freediscovery/freediscovery,latest,4956,sha256:e07a7138380a40546b96a629c77e14fb5945ba691275383b00e9065fa3aec6c4,2017-10-16T08:48:21.775533237Z,"/bin/sh -c echo ""dash dash/sh boolean false"" | debconf-set-selections &&     DEBIAN_FRONTEND=noninteractive dpkg-reconfigure dash",,
freediscovery/freediscovery,latest,4956,sha256:e07a7138380a40546b96a629c77e14fb5945ba691275383b00e9065fa3aec6c4,2017-10-16T08:48:47.91679562Z,/bin/sh -c wget http://repo.continuum.io/miniconda/Miniconda3-latest-Linux-x86_64.sh -O miniconda.sh &&     chmod +x miniconda.sh && ./miniconda.sh -b && rm -r ./miniconda.sh,,
freediscovery/freediscovery,latest,4956,sha256:e07a7138380a40546b96a629c77e14fb5945ba691275383b00e9065fa3aec6c4,2017-10-16T08:48:50.245398346Z,/bin/sh -c #(nop)  ENV PATH=/root/miniconda3/bin/:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin,True,
freediscovery/freediscovery,latest,4956,sha256:e07a7138380a40546b96a629c77e14fb5945ba691275383b00e9065fa3aec6c4,2017-10-16T08:48:53.936578884Z,/bin/sh -c conda config --set always_yes yes --set changeps1 no &&     conda config --append channels conda-forge,,
freediscovery/freediscovery,latest,4956,sha256:e07a7138380a40546b96a629c77e14fb5945ba691275383b00e9065fa3aec6c4,2017-10-16T08:51:05.199674213Z,/bin/sh -c git clone --depth=1 https://github.com/FreeDiscovery/FreeDiscovery.git &&    cd FreeDiscovery/ &&    git checkout 8c8338a0c73cea5eca38cffab6972c6ae3949574 &&     conda install --yes --file ./requirements_engine.txt python=3.6 &&    pip install . && cd .. && rm -r FreeDiscovery/,,
freediscovery/freediscovery,latest,4956,sha256:e07a7138380a40546b96a629c77e14fb5945ba691275383b00e9065fa3aec6c4,2017-10-16T08:53:14.494185798Z,/bin/sh -c #(nop) COPY file:3d7fdb7c725be96957722312b949d02253244579e6d1af796f2cfada3381759d in /etc/supervisor/conf.d/supervisord.conf ,,
freediscovery/freediscovery,latest,4956,sha256:e07a7138380a40546b96a629c77e14fb5945ba691275383b00e9065fa3aec6c4,2017-10-16T08:59:41.151745067Z,/bin/sh -c #(nop) ADD dir:c010b370e0beb9515fda8c6305c888da2ff7dab9e88f0f6b62f4ee952b2b2e1d in /fd_shared/ ,,
freediscovery/freediscovery,latest,4956,sha256:e07a7138380a40546b96a629c77e14fb5945ba691275383b00e9065fa3aec6c4,2017-10-16T08:59:43.362678492Z,/bin/sh -c #(nop) WORKDIR /fd_shared/,True,
freediscovery/freediscovery,latest,4956,sha256:e07a7138380a40546b96a629c77e14fb5945ba691275383b00e9065fa3aec6c4,2017-10-16T08:59:46.593583145Z,"/bin/sh -c #(nop)  CMD [""/usr/bin/supervisord"" ""-c"" ""/etc/supervisor/conf.d/supervisord.conf""]",True,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-19T00:49:11.913650386Z,/bin/sh -c #(nop) ADD file:01a5c4f2b1dcc8f8aebe00ce8ed6ceda7038abc31d40caf69273240cdd453b84 in / ,,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-19T00:49:12.647478298Z,"/bin/sh -c set -xe 		&& echo '#!/bin/sh' > /usr/sbin/policy-rc.d 	&& echo 'exit 101' >> /usr/sbin/policy-rc.d 	&& chmod +x /usr/sbin/policy-rc.d 		&& dpkg-divert --local --rename --add /sbin/initctl 	&& cp -a /usr/sbin/policy-rc.d /sbin/initctl 	&& sed -i 's/^exit.*/exit 0/' /sbin/initctl 		&& echo 'force-unsafe-io' > /etc/dpkg/dpkg.cfg.d/docker-apt-speedup 		&& echo 'DPkg::Post-Invoke { ""rm -f /var/cache/apt/archives/*.deb /var/cache/apt/archives/partial/*.deb /var/cache/apt/*.bin || true""; };' > /etc/apt/apt.conf.d/docker-clean 	&& echo 'APT::Update::Post-Invoke { ""rm -f /var/cache/apt/archives/*.deb /var/cache/apt/archives/partial/*.deb /var/cache/apt/*.bin || true""; };' >> /etc/apt/apt.conf.d/docker-clean 	&& echo 'Dir::Cache::pkgcache """"; Dir::Cache::srcpkgcache """";' >> /etc/apt/apt.conf.d/docker-clean 		&& echo 'Acquire::Languages ""none"";' > /etc/apt/apt.conf.d/docker-no-languages 		&& echo 'Acquire::GzipIndexes ""true""; Acquire::CompressionTypes::Order:: ""gz"";' > /etc/apt/apt.conf.d/docker-gzip-indexes 		&& echo 'Apt::AutoRemove::SuggestsImportant ""false"";' > /etc/apt/apt.conf.d/docker-autoremove-suggests",,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-19T00:49:13.368060363Z,/bin/sh -c rm -rf /var/lib/apt/lists/*,,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-19T00:49:14.014641133Z,/bin/sh -c mkdir -p /run/systemd && echo 'docker' > /run/systemd/container,,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-19T00:49:14.219646041Z,"/bin/sh -c #(nop)  CMD [""/bin/bash""]",True,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-31T23:40:58.091385221Z,/bin/sh -c #(nop)  LABEL maintainer=NVIDIA CORPORATION <cudatools@nvidia.com>,True,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-31T23:41:14.108125773Z,"/bin/sh -c apt-get update && apt-get install -y --no-install-recommends ca-certificates apt-transport-https gnupg-curl &&     rm -rf /var/lib/apt/lists/* &&     NVIDIA_GPGKEY_SUM=d1be581509378368edeec8c1eb2958702feedf3bc3d17011adbf24efacce4ab5 &&     NVIDIA_GPGKEY_FPR=ae09fe4bbd223a84b2ccfce3f60f4b3d7fa2af80 &&     apt-key adv --fetch-keys https://developer.download.nvidia.com/compute/cuda/repos/ubuntu1604/x86_64/7fa2af80.pub &&     apt-key adv --export --no-emit-version -a $NVIDIA_GPGKEY_FPR | tail -n +5 > cudasign.pub &&     echo ""$NVIDIA_GPGKEY_SUM  cudasign.pub"" | sha256sum -c --strict - && rm cudasign.pub &&     echo ""deb https://developer.download.nvidia.com/compute/cuda/repos/ubuntu1604/x86_64 /"" > /etc/apt/sources.list.d/cuda.list &&     echo ""deb https://developer.download.nvidia.com/compute/machine-learning/repos/ubuntu1604/x86_64 /"" > /etc/apt/sources.list.d/nvidia-ml.list",,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-31T23:41:14.300285512Z,/bin/sh -c #(nop)  ENV CUDA_VERSION=9.0.176,True,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-31T23:41:14.451121645Z,/bin/sh -c #(nop)  ENV CUDA_PKG_VERSION=9-0=9.0.176-1,True,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-31T23:41:20.913535165Z,/bin/sh -c apt-get update && apt-get install -y --no-install-recommends         cuda-cudart-$CUDA_PKG_VERSION &&     ln -s cuda-9.0 /usr/local/cuda &&     rm -rf /var/lib/apt/lists/*,,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-31T23:41:21.065224264Z,/bin/sh -c #(nop)  LABEL com.nvidia.volumes.needed=nvidia_driver,True,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-31T23:41:21.213720275Z,/bin/sh -c #(nop)  LABEL com.nvidia.cuda.version=9.0.176,True,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-31T23:41:21.519393468Z,"/bin/sh -c echo ""/usr/local/nvidia/lib"" >> /etc/ld.so.conf.d/nvidia.conf &&     echo ""/usr/local/nvidia/lib64"" >> /etc/ld.so.conf.d/nvidia.conf",,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-31T23:41:21.683761266Z,/bin/sh -c #(nop)  ENV PATH=/usr/local/nvidia/bin:/usr/local/cuda/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin,True,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-31T23:41:21.842377192Z,/bin/sh -c #(nop)  ENV LD_LIBRARY_PATH=/usr/local/nvidia/lib:/usr/local/nvidia/lib64,True,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-31T23:41:21.987864747Z,/bin/sh -c #(nop)  ENV NVIDIA_VISIBLE_DEVICES=all,True,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-31T23:41:22.136357758Z,"/bin/sh -c #(nop)  ENV NVIDIA_DRIVER_CAPABILITIES=compute,utility",True,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-10-31T23:41:22.288385196Z,/bin/sh -c #(nop)  ENV NVIDIA_REQUIRE_CUDA=cuda>=9.0,True,
will5448/camera-trap-classifier,latest-gpu,12259,sha256:10dac1b4a712da3fa0398c598ca439ae65285e6271e5cc4ad74202693e98d89c,2018-11-05T19:38:38.33305763Z,/bin/sh -c #(nop)  LABEL maintainer=Craig Citro <craigcitro@google.com>,True,
