Image,RepoTag,config_size,config_digest,created,created_by,empty_layer,comments
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-07T00:22:42.836402107Z,"RUN |1 TARGETARCH=amd64 /bin/sh -c apt-get update && apt-get install -y --no-install-recommends     gnupg2 curl ca-certificates &&     curl -fsSL https://developer.download.nvidia.com/compute/cuda/repos/ubuntu1804/${NVARCH}/7fa2af80.pub | apt-key add - &&     echo ""deb https://developer.download.nvidia.com/compute/cuda/repos/ubuntu1804/${NVARCH} /"" > /etc/apt/sources.list.d/cuda.list &&     if [ ! -z ${NV_ML_REPO_ENABLED} ]; then echo ""deb ${NV_ML_REPO_URL} /"" > /etc/apt/sources.list.d/nvidia-ml.list; fi &&     apt-get purge --autoremove -y curl     && rm -rf /var/lib/apt/lists/* # buildkit",,buildkit.dockerfile.v0
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-07T00:22:42.836402107Z,ENV CUDA_VERSION=11.2.1,True,buildkit.dockerfile.v0
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-07T00:22:54.374805082Z,RUN |1 TARGETARCH=amd64 /bin/sh -c apt-get update && apt-get install -y --no-install-recommends     cuda-cudart-11-2=${NV_CUDA_CUDART_VERSION}     ${NV_CUDA_COMPAT_PACKAGE}     && ln -s cuda-11.2 /usr/local/cuda &&     rm -rf /var/lib/apt/lists/* # buildkit,,buildkit.dockerfile.v0
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-07T00:22:54.593969011Z,"RUN |1 TARGETARCH=amd64 /bin/sh -c echo ""/usr/local/nvidia/lib"" >> /etc/ld.so.conf.d/nvidia.conf     && echo ""/usr/local/nvidia/lib64"" >> /etc/ld.so.conf.d/nvidia.conf # buildkit",,buildkit.dockerfile.v0
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-07T00:22:54.593969011Z,ENV PATH=/usr/local/nvidia/bin:/usr/local/cuda/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin,True,buildkit.dockerfile.v0
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-07T00:22:54.593969011Z,ENV LD_LIBRARY_PATH=/usr/local/nvidia/lib:/usr/local/nvidia/lib64,True,buildkit.dockerfile.v0
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-07T00:22:54.660241799Z,COPY NGC-DL-CONTAINER-LICENSE / # buildkit,,buildkit.dockerfile.v0
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-07T00:22:54.660241799Z,ENV NVIDIA_VISIBLE_DEVICES=all,True,buildkit.dockerfile.v0
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-07T00:22:54.660241799Z,"ENV NVIDIA_DRIVER_CAPABILITIES=compute,utility",True,buildkit.dockerfile.v0
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:41:16.138967501Z,/bin/sh -c #(nop)  ARG TF_SERVING_VERSION_GIT_BRANCH=master,True,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:41:16.241008102Z,/bin/sh -c #(nop)  ARG TF_SERVING_VERSION_GIT_COMMIT=head,True,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:41:16.342584719Z,/bin/sh -c #(nop)  LABEL maintainer=gvasudevan@google.com,True,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:41:16.447953674Z,/bin/sh -c #(nop)  LABEL tensorflow_serving_github_branchtag=master,True,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:41:16.552438276Z,/bin/sh -c #(nop)  LABEL tensorflow_serving_github_commit=ad95ebab6a214b55bd887d2ee14ba5bddbaf329d,True,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:41:16.658247489Z,/bin/sh -c #(nop)  ENV CUDNN_VERSION=8.1.0.77,True,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:41:16.762626154Z,/bin/sh -c #(nop)  ENV TF_TENSORRT_VERSION=7.2.2,True,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:41:16.866919988Z,/bin/sh -c #(nop)  ENV CUDA=11.2,True,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:41:16.970642661Z,/bin/sh -c #(nop)  ENV LD_LIBRARY_PATH=/usr/local/cuda/extras/CUPTI/lib64:/usr/local/nvidia/lib:/usr/local/nvidia/lib64,True,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:44:00.51245152Z,|2 TF_SERVING_VERSION_GIT_BRANCH=master TF_SERVING_VERSION_GIT_COMMIT=ad95ebab6a214b55bd887d2ee14ba5bddbaf329d /bin/sh -c apt-get update && apt-get install -y --no-install-recommends         ca-certificates         cuda-command-line-tools-11-2         libcublas-11-2         libcublas-dev-11-2         libcufft-11-2         libcurand-11-2         libcusolver-11-2         libcusparse-11-2         libcudnn8=${CUDNN_VERSION}-1+cuda${CUDA}         libgomp1         &&     apt-get clean &&     rm -rf /var/lib/apt/lists/*,,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:44:45.469305365Z,|2 TF_SERVING_VERSION_GIT_BRANCH=master TF_SERVING_VERSION_GIT_COMMIT=ad95ebab6a214b55bd887d2ee14ba5bddbaf329d /bin/sh -c apt-get update &&         apt-get install -y --no-install-recommends libnvinfer7=${TF_TENSORRT_VERSION}-1+cuda11.1         libnvinfer-plugin7=${TF_TENSORRT_VERSION}-1+cuda11.1         && apt-get clean         && rm -rf /var/lib/apt/lists/*;,,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:44:56.025534185Z,/bin/sh -c #(nop) COPY file:de0b259527fbe45e359d5a6506924cfb000bdb36e39bf2940a436901a09059f1 in /usr/bin/tensorflow_model_server ,,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:45:02.400409853Z,/bin/sh -c #(nop)  EXPOSE 8500,True,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:45:02.50274249Z,/bin/sh -c #(nop)  EXPOSE 8501,True,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:45:02.608291134Z,/bin/sh -c #(nop)  ENV MODEL_BASE_PATH=/models,True,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:45:03.143491649Z,|2 TF_SERVING_VERSION_GIT_BRANCH=master TF_SERVING_VERSION_GIT_COMMIT=ad95ebab6a214b55bd887d2ee14ba5bddbaf329d /bin/sh -c mkdir -p ${MODEL_BASE_PATH},,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:45:03.251546887Z,/bin/sh -c #(nop)  ENV MODEL_NAME=model,True,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:45:03.771057705Z,"|2 TF_SERVING_VERSION_GIT_BRANCH=master TF_SERVING_VERSION_GIT_COMMIT=ad95ebab6a214b55bd887d2ee14ba5bddbaf329d /bin/sh -c echo '#!/bin/bash \n\ntensorflow_model_server --port=8500 --rest_api_port=8501 --model_name=${MODEL_NAME} --model_base_path=${MODEL_BASE_PATH}/${MODEL_NAME} ""$@""' > /usr/bin/tf_serving_entrypoint.sh && chmod +x /usr/bin/tf_serving_entrypoint.sh",,
tensorflow/serving,nightly-gpu,11704,sha256:a0d609ff36c8616ab97ad1efffd6220f9ab38769b1bb76c92e503eb2a46e910a,2022-01-20T10:45:03.878927169Z,"/bin/sh -c #(nop)  ENTRYPOINT [""/usr/bin/tf_serving_entrypoint.sh""]",True,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2021-10-01T02:23:23.735764952Z,/bin/sh -c #(nop) ADD file:0d82cd095966e8ee78b593cb47a352eec842edb7bd9d9468e8a70154522447d1 in / ,,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2021-10-01T02:23:24.179667784Z,"/bin/sh -c #(nop)  CMD [""bash""]",True,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:42.836402107Z,ENV NVARCH=x86_64,True,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:42.836402107Z,"ENV NVIDIA_REQUIRE_CUDA=cuda>=11.2 brand=tesla,driver>=418,driver<419 brand=tesla,driver>=440,driver<441 driver>=450",True,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:42.836402107Z,ENV NV_CUDA_CUDART_VERSION=11.2.146-1,True,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:42.836402107Z,ENV NV_CUDA_COMPAT_PACKAGE=cuda-compat-11-2,True,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:42.836402107Z,ENV NV_ML_REPO_ENABLED=1,True,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:42.836402107Z,ENV NV_ML_REPO_URL=https://developer.download.nvidia.com/compute/machine-learning/repos/ubuntu1804/x86_64,True,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:42.836402107Z,ARG TARGETARCH,True,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:42.836402107Z,LABEL maintainer=NVIDIA CORPORATION <cudatools@nvidia.com>,True,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:42.836402107Z,"RUN |1 TARGETARCH=amd64 /bin/sh -c apt-get update && apt-get install -y --no-install-recommends     gnupg2 curl ca-certificates &&     curl -fsSL https://developer.download.nvidia.com/compute/cuda/repos/ubuntu1804/${NVARCH}/7fa2af80.pub | apt-key add - &&     echo ""deb https://developer.download.nvidia.com/compute/cuda/repos/ubuntu1804/${NVARCH} /"" > /etc/apt/sources.list.d/cuda.list &&     if [ ! -z ${NV_ML_REPO_ENABLED} ]; then echo ""deb ${NV_ML_REPO_URL} /"" > /etc/apt/sources.list.d/nvidia-ml.list; fi &&     apt-get purge --autoremove -y curl     && rm -rf /var/lib/apt/lists/* # buildkit",,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:42.836402107Z,ENV CUDA_VERSION=11.2.1,True,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:54.374805082Z,RUN |1 TARGETARCH=amd64 /bin/sh -c apt-get update && apt-get install -y --no-install-recommends     cuda-cudart-11-2=${NV_CUDA_CUDART_VERSION}     ${NV_CUDA_COMPAT_PACKAGE}     && ln -s cuda-11.2 /usr/local/cuda &&     rm -rf /var/lib/apt/lists/* # buildkit,,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:54.593969011Z,"RUN |1 TARGETARCH=amd64 /bin/sh -c echo ""/usr/local/nvidia/lib"" >> /etc/ld.so.conf.d/nvidia.conf     && echo ""/usr/local/nvidia/lib64"" >> /etc/ld.so.conf.d/nvidia.conf # buildkit",,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:54.593969011Z,ENV PATH=/usr/local/nvidia/bin:/usr/local/cuda/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin,True,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:54.593969011Z,ENV LD_LIBRARY_PATH=/usr/local/nvidia/lib:/usr/local/nvidia/lib64,True,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:54.660241799Z,COPY NGC-DL-CONTAINER-LICENSE / # buildkit,,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:54.660241799Z,ENV NVIDIA_VISIBLE_DEVICES=all,True,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-07T00:22:54.660241799Z,"ENV NVIDIA_DRIVER_CAPABILITIES=compute,utility",True,buildkit.dockerfile.v0
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:40:36.63282833Z,/bin/sh -c #(nop)  ARG TF_SERVING_VERSION_GIT_BRANCH=master,True,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:40:36.73560227Z,/bin/sh -c #(nop)  ARG TF_SERVING_VERSION_GIT_COMMIT=HEAD,True,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:40:36.838068577Z,/bin/sh -c #(nop)  LABEL maintainer=gvasudevan@google.com,True,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:40:36.942811975Z,/bin/sh -c #(nop)  LABEL tensorflow_serving_github_branchtag=master,True,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:40:37.047461015Z,/bin/sh -c #(nop)  LABEL tensorflow_serving_github_commit=ad95ebab6a214b55bd887d2ee14ba5bddbaf329d,True,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:40:37.152313591Z,/bin/sh -c #(nop)  ENV CUDNN_VERSION=8.1.0.77,True,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:40:37.258214578Z,/bin/sh -c #(nop)  ENV TF_TENSORRT_VERSION=7.2.2,True,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:40:37.36510243Z,/bin/sh -c #(nop)  ENV CUDA=11.2,True,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:45:21.375079683Z,|2 TF_SERVING_VERSION_GIT_BRANCH=master TF_SERVING_VERSION_GIT_COMMIT=ad95ebab6a214b55bd887d2ee14ba5bddbaf329d /bin/sh -c apt-get update && apt-get install -y --no-install-recommends         automake         build-essential         ca-certificates         cuda-command-line-tools-11-2         libcublas-11-2         libcublas-dev-11-2         cuda-nvrtc-11-2         cuda-nvrtc-dev-11-2         cuda-nvprune-11-2         cuda-cudart-dev-11-2         libcufft-dev-11-2         libcurand-dev-11-2         libcusolver-dev-11-2         libcusparse-dev-11-2         curl         git         libfreetype6-dev         libtool         libcudnn8=${CUDNN_VERSION}-1+cuda${CUDA}         libcudnn8-dev=${CUDNN_VERSION}-1+cuda${CUDA}         libcurl3-dev         libzmq3-dev         mlocate         openjdk-8-jdk        openjdk-8-jre-headless         pkg-config         python-dev         software-properties-common         swig         unzip         wget         zip         zlib1g-dev         python3-distutils         python-distutils-extra         &&     apt-get clean &&     rm -rf /var/lib/apt/lists/* &&     find /usr/local/cuda-11.2/lib64/ -type f -name 'lib*_static.a' -not -name 'libcudart_static.a' -delete &&     rm /usr/lib/x86_64-linux-gnu/libcudnn_static_v8.a,,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:46:39.32065967Z,|2 TF_SERVING_VERSION_GIT_BRANCH=master TF_SERVING_VERSION_GIT_COMMIT=ad95ebab6a214b55bd887d2ee14ba5bddbaf329d /bin/sh -c apt-get update &&         apt-get install -y --no-install-recommends libnvinfer7=${TF_TENSORRT_VERSION}-1+cuda11.1         libnvinfer-dev=${TF_TENSORRT_VERSION}-1+cuda11.1         libnvinfer-plugin-dev=${TF_TENSORRT_VERSION}-1+cuda11.1         libnvinfer-plugin7=${TF_TENSORRT_VERSION}-1+cuda11.1         libnvonnxparsers7=${TF_TENSORRT_VERSION}-1+cuda11.1         libnvparsers7=${TF_TENSORRT_VERSION}-1+cuda11.1        libnvonnxparsers-dev=${TF_TENSORRT_VERSION}-1+cuda11.1         libnvparsers-dev=${TF_TENSORRT_VERSION}-1+cuda11.1         && apt-get clean         && rm -rf /var/lib/apt/lists/*;,,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:47:16.956535506Z,|2 TF_SERVING_VERSION_GIT_BRANCH=master TF_SERVING_VERSION_GIT_COMMIT=ad95ebab6a214b55bd887d2ee14ba5bddbaf329d /bin/sh -c add-apt-repository ppa:deadsnakes/ppa &&     apt-get update && apt-get install -y     python3.7 python3.7-dev python3-pip python3.7-venv &&     rm -rf /var/lib/apt/lists/* &&     python3.7 -m pip install pip --upgrade &&     update-alternatives --install /usr/bin/python3 python3 /usr/bin/python3.7 0,,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:47:18.171941726Z,|2 TF_SERVING_VERSION_GIT_BRANCH=master TF_SERVING_VERSION_GIT_COMMIT=ad95ebab6a214b55bd887d2ee14ba5bddbaf329d /bin/sh -c update-alternatives --install /usr/bin/python python /usr/bin/python3.7 0,,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:47:23.359283227Z,|2 TF_SERVING_VERSION_GIT_BRANCH=master TF_SERVING_VERSION_GIT_COMMIT=ad95ebab6a214b55bd887d2ee14ba5bddbaf329d /bin/sh -c curl -fSsL -O https://bootstrap.pypa.io/get-pip.py &&     python3 get-pip.py &&     rm get-pip.py,,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:47:34.874002895Z,|2 TF_SERVING_VERSION_GIT_BRANCH=master TF_SERVING_VERSION_GIT_COMMIT=ad95ebab6a214b55bd887d2ee14ba5bddbaf329d /bin/sh -c pip3 --no-cache-dir install     future>=0.17.1     grpcio     h5py     keras_applications>=1.0.8     keras_preprocessing>=1.1.0     mock     numpy     portpicker     requests      --ignore-installed six>=1.12.0,,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:47:35.344547198Z,/bin/sh -c #(nop)  ENV BAZEL_VERSION=3.7.2,True,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:47:35.450902925Z,/bin/sh -c #(nop) WORKDIR /,True,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:47:37.483868305Z,"|2 TF_SERVING_VERSION_GIT_BRANCH=master TF_SERVING_VERSION_GIT_COMMIT=ad95ebab6a214b55bd887d2ee14ba5bddbaf329d /bin/sh -c mkdir /bazel &&     cd /bazel &&     curl -H ""User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"" -fSsL -O https://github.com/bazelbuild/bazel/releases/download/$BAZEL_VERSION/bazel-$BAZEL_VERSION-installer-linux-x86_64.sh &&     curl -H ""User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"" -fSsL -o /bazel/LICENSE.txt https://raw.githubusercontent.com/bazelbuild/bazel/master/LICENSE &&     chmod +x bazel-*.sh &&     ./bazel-$BAZEL_VERSION-installer-linux-x86_64.sh &&     cd / &&     rm -f /bazel/bazel-$BAZEL_VERSION-installer-linux-x86_64.sh",,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:47:37.701963085Z,/bin/sh -c #(nop)  ENV CI_BUILD_PYTHON=python,True,
tensorflow/serving,nightly-devel-gpu,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,2022-01-20T08:47:37.799992571Z,/bin/sh -c #(nop)  ENV LD_LIBRARY_PATH=/usr/local/cuda/extras/CUPTI/lib64:/usr/local/cuda/lib64:/usr/local/cuda/lib64/stubs:/usr/include/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/local/nvidia/lib:/usr/local/nvidia/lib64,True,
