Image,RepoTag,config_size,config_digest,created,created_by,empty_layer,comments
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:01:42.810714157Z,"RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c CONDA_VERSION=$(conda --version | grep -oE ""[0-9]+\.[0-9]+\.[0-9]+$"") &&     rm -r /opt/conda/pkgs/conda-${CONDA_VERSION}*/info/test/tests/data/env_metadata/ # buildkit",,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:01:42.810714157Z,WORKDIR /opt/pytorch,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:02:11.384503664Z,COPY . . # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:06:07.575564166Z,"RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c OPENCV_VERSION=3.4.11 &&     cd / &&     wget -q -O - https://github.com/opencv/opencv/archive/${OPENCV_VERSION}.tar.gz | tar -xzf - &&     cd /opencv-${OPENCV_VERSION} && mkdir build && cd build &&     cmake -DCMAKE_BUILD_TYPE=RELEASE -DCMAKE_INSTALL_PREFIX=/usr           -DWITH_CUDA=OFF -DWITH_1394=OFF           -DPYTHON3_PACKAGES_PATH=$(python -c ""from distutils.sysconfig import *; print(get_python_lib())"")           -DBUILD_opencv_cudalegacy=OFF -DBUILD_opencv_stitching=OFF -DWITH_IPP=OFF -DWITH_PROTOBUF=OFF .. &&     make -j""$(nproc)"" install &&     rm -rf /opencv-${OPENCV_VERSION} # buildkit",,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:07:18.199689443Z,RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c pip install --no-cache-dir -r text/requirements.txt  && pip install --no-cache-dir -r caffe2_requirements.txt  && pip install --no-cache-dir notebook==6.4.1 jupyterlab==2.3.2 python-hostlist # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:07:30.864701183Z,RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c pip install --no-cache-dir tensorboard # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:07:31.940113781Z,"RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c PATCHED_FILE=$(python -c ""from tensorboard.plugins.core import core_plugin as _; print(_.__file__)"")  && sed -i 's/^\( *""--bind_all"",\)$/\1 default=True,/' ""$PATCHED_FILE""  && test $(grep '^ *""--bind_all"", default=True,$' ""$PATCHED_FILE"" | wc -l) -eq 1 # buildkit",,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:07:31.940113781Z,ENV NVM_DIR=/usr/local/nvm,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:11:28.721402948Z,"RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c pip install --no-cache-dir git+https://github.com/cliffwoolley/jupyter_tensorboard.git@0.2.0+nv21.03  && mkdir -p $NVM_DIR  && curl -Lo- https://raw.githubusercontent.com/nvm-sh/nvm/v0.38.0/install.sh | bash  && source ""$NVM_DIR/nvm.sh""  && nvm install 16.6.1 node  && jupyter labextension install jupyterlab_tensorboard  && jupyter serverextension enable jupyterlab  && pip install --no-cache-dir jupytext  && jupyter labextension install jupyterlab-jupytext@1.2.2  && ( cd $NVM_DIR/versions/node/$(node -v)/lib/node_modules/npm       && npm install tar@^6.1.9 --production       && npm install json-schema@0.4.0 --production )  && ( cd $NVM_DIR/versions/node/$(node -v)/lib/node_modules/npm/node_modules/jsprim       && npm install json-schema@0.4.0 --production )  && ( cd $NVM_DIR/versions/node/$(node -v)/lib/node_modules/npm       && rm package-lock.json       && npm prune --production )  && ( cd /opt/conda/share/jupyter/lab/staging/node_modules/@jupyterlab/coreutils       && npm install url-parse@^1.5.0 --production )  && ( cd /opt/conda/share/jupyter/lab/staging       && npm prune --production )  && npm cache clean --force  && rm -rf /usr/local/share/.cache  && echo ""source $NVM_DIR/nvm.sh"" >> /etc/bash.bashrc  && mv /root/.jupyter/jupyter_notebook_config.json /opt/conda/etc/jupyter/ # buildkit",,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:11:30.165385171Z,COPY jupyter_notebook_config.py /opt/conda/etc/jupyter/ # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:11:30.165385171Z,ENV JUPYTER_PORT=8888,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:11:30.165385171Z,ENV TENSORBOARD_PORT=6006,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:11:30.165385171Z,EXPOSE map[8888/tcp:{}],True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:11:30.165385171Z,EXPOSE map[6006/tcp:{}],True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:27:48.823696031Z,RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c conda build magma-cuda/ &&     conda install `conda build --output magma-cuda` &&     rm -rf conda `conda build --output magma-cuda` &&      /opt/conda/bin/conda clean -ya # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:27:48.823696031Z,RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c pip install --no-cache-dir typing_extensions # buildkit,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:27:52.12541935Z,RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c pip install --no-cache-dir librosa # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:28:05.234165357Z,RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c pip install --no-cache-dir expecttest # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:28:05.234165357Z,ENV TORCH_CUDA_ARCH_LIST=5.2 6.0 6.1 7.0 7.5 8.0 8.6+PTX,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:28:05.234165357Z,ENV CUDA_HOME=/usr/local/cuda,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:28:05.234165357Z,ENV USE_EXPERIMENTAL_CUDNN_V8_API=1,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:28:05.234165357Z,ENV CUDNN_V8_API_ENABLED=0,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T05:28:09.225863919Z,"RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c cd pytorch &&     CFLAGS=""-g0""     USE_CUPTI_SO=1     USE_KINETO=1     CMAKE_PREFIX_PATH=""$(dirname $(which conda))/../""     NCCL_INCLUDE_DIR=""/usr/include/""     NCCL_LIB_DIR=""/usr/lib/""     USE_SYSTEM_NCCL=1     CFLAGS='-fno-gnu-unique'     python setup.py install &&     python setup.py clean # buildkit",,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T06:44:43.109278619Z,"RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c if dpkg --compare-versions ${DALI_VERSION} lt 0.23; then       DALI_URL_SUFFIX=""/cuda/${CUDA_VERSION%%.*}.0"";     else       DALI_PKG_SUFFIX=""-cuda${CUDA_VERSION%%.*}0"";     fi  && pip install --no-cache-dir                 --extra-index-url https://developer.download.nvidia.com/compute/redist                 --extra-index-url http://sqrl/dldata/pip-dali${DALI_URL_SUFFIX:-} --trusted-host sqrl         nvidia-dali${DALI_PKG_SUFFIX:-}==${DALI_VERSION} # buildkit",,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T06:44:43.109278619Z,ENV COCOAPI_VERSION=2.0+nv0.6.0,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T06:45:23.496768242Z,RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c export COCOAPI_TAG=$(echo ${COCOAPI_VERSION} | sed 's/^.*+n//')  && pip install --no-cache-dir cython pybind11  && pip install --no-cache-dir git+https://github.com/nvidia/cocoapi.git@${COCOAPI_TAG}#subdirectory=PythonAPI # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T06:45:59.78334517Z,COPY singularity/ /.singularity.d/ # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T06:46:00.373215443Z,RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c patch -p0 < apex_mha.patch # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T06:46:00.875725661Z,"RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c ( cd vision && CFLAGS=""-g0"" FORCE_CUDA=1 pip install --no-cache-dir --disable-pip-version-check . )  && ( cd vision && mkdir build && cd build && cmake -DWITH_CUDA=1 -DCMAKE_PREFIX_PATH=`python -c 'import torch;print(torch.utils.cmake_prefix_path)'` .. && make && make install )  && ( cd apex && CFLAGS=""-g0"" pip install --no-cache-dir --disable-pip-version-check --global-option=""--cpp_ext"" --global-option=""--cuda_ext"" --global-option=""--bnp"" --global-option=""--xentropy"" --global-option=""--deprecated_fused_adam"" --global-option=""--deprecated_fused_lamb"" --global-option=""--fast_multihead_attn"" --global-option=""--distributed_lamb"" --global-option=""--fast_layer_norm"" --global-option=""--transducer"" --global-option=""--distributed_adam"" --global-option=""--fmha"" --global-option=""--fast_bottleneck"" . )  && ( cd text && pip install --no-cache-dir --disable-pip-version-check . )  && ( cd pytorch/third_party/onnx && pip uninstall typing -y && CMAKE_ARGS=""-DONNX_USE_PROTOBUF_SHARED_LIBS=ON"" pip install --no-cache-dir --disable-pip-version-check . ) # buildkit",,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T07:58:04.308760445Z,"RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c pip uninstall -y pillow  && cd /tmp  && git clone https://github.com/uploadcare/pillow-simd  && cd pillow-simd  && git fetch --all --tags --prune  && git checkout tags/8.2.0  && sed -i 's/DEBUG = False/DEBUG = True/' setup.py  && if [[ $TARGETARCH = ""amd64"" ]] ; then CC=""cc -mavx"" pip install --no-cache-dir --disable-pip-version-check  . ; fi  && if [[ $TARGETARCH = ""arm64"" ]] ; then pip install --no-cache-dir --disable-pip-version-check  . ; fi  && rm -rf ../pillow-simd # buildkit",,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T07:58:59.759174239Z,"RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c if [ ""${TARGETARCH}"" = ""amd64"" ] ; then     export LD_LIBRARY_PATH=""${LD_LIBRARY_PATH:+$LD_LIBRARY_PATH:}$CUDA_HOME/lib:$CUDA_HOME/lib64""  && tar --exclude=""*.a"" -C /usr --strip-components=1 -xf /rapids/RMM-*.tar.gz  && tar --exclude=""*.a"" -C /usr --strip-components=1 -xf /rapids/CUMLPRIMS_MG-*.tar.gz  && tar --exclude=""*.a"" -C /usr --strip-components=1 -xf /rapids/CUML-*.tar.gz  && tar --exclude=""*.a"" -C /usr --strip-components=1 -xf /rapids/CUGRAPH-*.tar.gz  && tar --exclude=""*.a"" -C /usr --strip-components=1 -xf /rapids/CUDF-*.tar.gz  && tar --exclude=""*.a"" --exclude=""bin/xgboost"" -C /opt/conda --strip-components=1 -xf /rapids/xgboost-*.tar.gz  && pip install --no-cache-dir         scikit-learn==0.24.0         cupy-cuda114==9.3.0         dask-cuda==21.10.0         dask-ml==1.9.0         treelite==2.1.0         treelite-runtime==2.1.0         /rapids/rmm*.whl         /rapids/pyarrow-*.whl         /rapids/ucx_py-*.whl         /rapids/cuml-*.whl         /rapids/cugraph-*.whl         /rapids/cudf-*.whl         /rapids/dask_cudf-*.whl         /rapids/xgboost-*.whl  && rm $(pip show xgboost | grep Location | awk '{print $2}')/xgboost/lib/libxgboost.so;     fi # buildkit",,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T07:58:59.759174239Z,ENV PYTHONIOENCODING=utf-8 LC_ALL=C.UTF-8,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T07:58:59.759174239Z,WORKDIR /workspace,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:00:27.903223341Z,COPY NVREADME.md README.md # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:00:29.593683995Z,COPY docker-examples docker-examples # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:00:30.23777525Z,COPY examples examples # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:00:31.530082633Z,COPY tutorials tutorials # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:00:32.865311063Z,RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c chmod -R a+w . # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:00:41.596886887Z,"RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c URL=$(VERIFY=1 /nvidia/build-scripts/installTRT.sh 2>/dev/null | sed -n ""s/^.*\(http.*\)deb.*$/\1/p"")tar  && FILE=$(wget -O - $URL 2>/dev/null | sed -n 's/^.*href=""\(TensorRT[^""]*\)"".*$/\1/p' | grep -v internal)  && wget --quiet $URL/$FILE -O - | tar -xz  && PY=$(python -c 'import sys; print(str(sys.version_info[0])+str(sys.version_info[1]))')  && pip install TensorRT-*/python/tensorrt-*-cp$PY*.whl  && pip install TensorRT-*/graphsurgeon/graphsurgeon-*.whl  && pip install TensorRT-*/uff/uff-*.whl  && mv /usr/src/tensorrt /opt  && ln -s /opt/tensorrt /usr/src/tensorrt  && rm -r TensorRT-*  && UFF_PATH=$(pip show uff | sed -n 's/Location: \(.*\)$/\1/p')/uff  && sed -i 's/from tensorflow import GraphDef/from tensorflow.python import GraphDef/'     $UFF_PATH/converters/tensorflow/conversion_helpers.py  && chmod +x ${UFF_PATH}/bin/convert_to_uff.py  && ln -sf ${UFF_PATH}/bin/convert_to_uff.py /usr/local/bin/convert-to-uff # buildkit",,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:00:41.596886887Z,ENV PATH=/opt/conda/bin:/usr/local/mpi/bin:/usr/local/nvidia/bin:/usr/local/cuda/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/local/ucx/bin:/opt/tensorrt/bin,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:01:28.703216028Z,"RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c pip --version && python -c 'import sys; print(sys.platform)'     && pip install --no-cache-dir nvidia-pyindex     && pip install --extra-index-url https://urm.nvidia.com/artifactory/api/pypi/sw-tensorrt-pypi/simple --no-cache-dir polygraphy==0.33.0     && if [[ $TARGETARCH = ""amd64"" ]] ; then pip install --extra-index-url http://sqrl/dldata/pip-simple --trusted-host sqrl --no-cache-dir pytorch-quantization==2.1.2; fi # buildkit",,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:01:50.455548688Z,RUN |4 NVIDIA_PYTORCH_VERSION=21.12 PYTORCH_BUILD_VERSION=1.11.0a0+b6df043 TARGETARCH=amd64 PYVER=3.8 /bin/sh -c mkdir -p /opt/dlprof  && mkdir -p /opt/dlprof_viewer_install  && cp /nvidia/tmp/pip/* /opt/dlprof_viewer_install/  && cp /nvidia/opt/dlprof/bin/dlprof /opt/dlprof/  && cp /nvidia/workspace/LICENSE     /opt/dlprof/  && cp /nvidia/workspace/README.md   /opt/dlprof/  && ln -sf /opt/dlprof/dlprof /usr/local/bin/dlprof  && cd /nvidia/opt/dlprof/bin/  && pip install --no-cache-dir nvidia_dlprof_pytorch_nvtx*  && cd /opt/dlprof_viewer_install  && pip install --no-cache-dir nvidia_dlprofviewer-*  && rm -rf /opt/conda/lib/python3.8/site-packages/qa # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:02:10.062242697Z,COPY torch_tensorrt/ /opt/pytorch/torch_tensorrt/ # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:02:10.062242697Z,ARG PYVER,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:02:15.568623851Z,RUN |1 PYVER=3.8 /bin/sh -c pip install --no-cache-dir /opt/pytorch/torch_tensorrt/py/dist/*.whl # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:02:15.568623851Z,ENV LD_LIBRARY_PATH=/opt/conda/lib/python3.8/site-packages/torch/lib:/opt/conda/lib/python3.8/site-packages/torch_tensorrt/lib:/usr/local/cuda/compat/lib:/usr/local/nvidia/lib:/usr/local/nvidia/lib64,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:02:15.568623851Z,ENV PATH=/opt/conda/lib/python3.8/site-packages/torch_tensorrt/bin:/opt/conda/bin:/usr/local/mpi/bin:/usr/local/nvidia/bin:/usr/local/cuda/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/local/ucx/bin:/opt/tensorrt/bin,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:07:47.351402802Z,RUN |1 PYVER=3.8 /bin/sh -c ln -sf ${_CUDA_COMPAT_PATH}/lib.real ${_CUDA_COMPAT_PATH}/lib  && echo ${_CUDA_COMPAT_PATH}/lib > /etc/ld.so.conf.d/00-cuda-compat.conf  && ldconfig  && rm -f ${_CUDA_COMPAT_PATH}/lib # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:07:48.096146333Z,COPY entrypoint.d/ /opt/nvidia/entrypoint.d/ # buildkit,,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:07:48.096146333Z,ARG NVIDIA_BUILD_ID,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:07:48.096146333Z,ENV NVIDIA_BUILD_ID=29870972,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:07:48.096146333Z,LABEL com.nvidia.build.id=29870972,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:07:48.096146333Z,ARG NVIDIA_BUILD_REF,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2021-12-02T08:07:48.096146333Z,LABEL com.nvidia.build.ref=8402d940f8ded3113c2c0ca85c9eb06163c399bf,True,buildkit.dockerfile.v0
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2022-01-20T01:15:07.583190163Z,/bin/sh -c #(nop)  LABEL maintainer=monai.contact@gmail.com,True,
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2022-01-20T01:15:16.360983754Z,/bin/sh -c #(nop) WORKDIR /opt/monai,,
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2022-01-20T01:15:25.181795682Z,/bin/sh -c #(nop) COPY multi:a44ce808b765c4f5ed390c830ef2d0650d179e732ef70e571e72690310781245 in /tmp/ ,,
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2022-01-20T01:17:18.903969167Z,/bin/sh -c cp /tmp/requirements.txt /tmp/req.bak   && awk '!/torch/' /tmp/requirements.txt > /tmp/tmp && mv /tmp/tmp /tmp/requirements.txt   && python -m pip install --upgrade --no-cache-dir pip   && python -m pip install --no-cache-dir -r /tmp/requirements-dev.txt,,
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2022-01-20T01:17:29.598285018Z,/bin/sh -c #(nop) COPY multi:1a90683daf52b0d5023bb5dd8e7d82beeb3651d0ae3ee9d73fa80a7f167842a6 in ./ ,,
projectmonai/monai,latest,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,2022-01-20T01:17:39.398807642Z,/bin/sh -c #(nop) COPY dir:ad077f0f3d2889dd3cafa08a0ad3d17532f727b5e5a1de1f665ec9a197458867 in ./tests ,,
